customer_id,customer_name,age,segment,occupation,home_city,home_state,home_latitude,home_longitude,customer_risk_band,onboarding_date,kyc_status
CUST000988,SYNTHETIC CUSTOMER 000988,36,Mass,Student,Kochi,Kerala,9.95593,76.1561,Medium,2023-05-31,Y
CUST000989,SYNTHETIC CUSTOMER 000989,52,Affluent,Professional,Mumbai,Maharashtra,19.1509,72.89134,Medium,2022-01-19,Y
CUST000990,SYNTHETIC CUSTOMER 000990,31,Mass,Homemaker,Chennai,Tamil Nadu,13.13765,80.26653,Medium,2020-04-07,Y
CUST000991,SYNTHETIC CUSTOMER 000991,65,SME,Retired,Hyderabad,Telangana,17.30402,78.56088,Low,2019-05-28,Y
CUST000992,SYNTHETIC CUSTOMER 000992,32,Affluent,Retired,Kochi,Kerala,9.93871,76.20345,Low,2018-05-04,Y
CUST000993,SYNTHETIC CUSTOMER 000993,41,SME,Professional,Kochi,Kerala,9.94585,76.35774,Low,2020-07-04,Y
CUST000994,SYNTHETIC CUSTOMER 000994,58,Affluent,Self-employed,Chennai,Tamil Nadu,13.16907,80.36639,Low,2020-10-28,Y
CUST000995,SYNTHETIC CUSTOMER 000995,51,SME,Self-employed,Ahmedabad,Gujarat,23.13819,72.47655,High,2023-12-18,Y
CUST000996,SYNTHETIC CUSTOMER 000996,35,Student,Salaried,Ahmedabad,Gujarat,22.98327,72.45413,Medium,2025-10-02,Y
CUST000997,SYNTHETIC CUSTOMER 000997,23,Mass,Student,Kochi,Kerala,9.96888,76.32598,Low,2019-12-20,Y
CUST000998,SYNTHETIC CUSTOMER 000998,23,Mass,Professional,Kochi,Kerala,10.04125,76.27513,Low,2019-07-29,Y
CUST000999,SYNTHETIC CUSTOMER 000999,69,Mass,Professional,Jaipur,Rajasthan,26.91295,75.69682,Low,2022-10-30,Y
CUST001000,SYNTHETIC CUSTOMER 001000,76,SME,Self-employed,Pune,Maharashtra,18.45249,73.82038,Low,2017-12-04,Y
CUST001001,SYNTHETIC CUSTOMER 001001,73,Mass,Student,Delhi,Delhi,28.58404,77.22935,Low,2019-08-21,Y
CUST001002,SYNTHETIC CUSTOMER 001002,48,Student,Self-employed,Bengaluru,Karnataka,12.96126,77.67986,Low,2019-11-24,Y
CUST001003,SYNTHETIC CUSTOMER 001003,58,Senior Citizen,Student,Ahmedabad,Gujarat,22.98284,72.66073,Medium,2018-11-20,Y
CUST001004,SYNTHETIC CUSTOMER 001004,34,Senior Citizen,Salaried,Ahmedabad,Gujarat,23.00323,72.55273,Low,2020-04-18,Y
CUST001005,SYNTHETIC CUSTOMER 001005,73,SME,Homemaker,Chennai,Tamil Nadu,13.19435,80.37147,Low,2019-08-14,Y
CUST001006,SYNTHETIC CUSTOMER 001006,25,Mass,Retired,Ahmedabad,Gujarat,23.11568,72.45651,Low,2021-03-29,Y
CUST001007,SYNTHETIC CUSTOMER 001007,64,Senior Citizen,Self-employed,Kolkata,West Bengal,22.54973,88.42654,Low,2020-12-18,Y
CUST001008,SYNTHETIC CUSTOMER 001008,59,Affluent,Homemaker,Hyderabad,Telangana,17.37584,78.36846,Low,2022-11-15,Y
CUST001009,SYNTHETIC CUSTOMER 001009,22,Student,Homemaker,Delhi,Delhi,28.60975,77.23687,Low,2024-11-24,Y
CUST001010,SYNTHETIC CUSTOMER 001010,71,Mass,Retired,Bengaluru,Karnataka,12.8862,77.54411,Low,2023-01-13,Y
CUST001011,SYNTHETIC CUSTOMER 001011,45,Mass,Professional,Delhi,Delhi,28.58546,77.10106,Low,2025-11-14,Y
CUST001012,SYNTHETIC CUSTOMER 001012,64,Mass,Retired,Delhi,Delhi,28.631,77.13618,Low,2019-11-28,Y
CUST001013,SYNTHETIC CUSTOMER 001013,69,Senior Citizen,Salaried,Kochi,Kerala,9.95888,76.16877,Low,2025-08-14,Y
CUST001014,SYNTHETIC CUSTOMER 001014,49,SME,Salaried,Chennai,Tamil Nadu,13.00282,80.34456,Low,2025-03-28,Y
CUST001015,SYNTHETIC CUSTOMER 001015,23,Mass,Self-employed,Bengaluru,Karnataka,12.8553,77.55676,Low,2023-08-07,Y
CUST001016,SYNTHETIC CUSTOMER 001016,40,Mass,Homemaker,Bengaluru,Karnataka,12.90552,77.50593,Low,2021-06-02,Y
CUST001017,SYNTHETIC CUSTOMER 001017,38,Affluent,Salaried,Hyderabad,Telangana,17.39389,78.58802,High,2024-12-26,Y
CUST001018,SYNTHETIC CUSTOMER 001018,50,Senior Citizen,Salaried,Pune,Maharashtra,18.47527,73.79882,Low,2020-04-10,Y
CUST001019,SYNTHETIC CUSTOMER 001019,77,SME,Professional,Kochi,Kerala,10.0257,76.38118,Medium,2021-08-07,Y
CUST001020,SYNTHETIC CUSTOMER 001020,51,Mass,Professional,Bengaluru,Karnataka,12.91744,77.5196,Low,2017-12-29,Y
CUST001021,SYNTHETIC CUSTOMER 001021,21,SME,Salaried,Delhi,Delhi,28.62555,77.17946,Low,2022-09-26,Y
CUST001022,SYNTHETIC CUSTOMER 001022,27,SME,Homemaker,Kochi,Kerala,9.84453,76.26597,Medium,2020-11-19,Y
CUST001023,SYNTHETIC CUSTOMER 001023,78,Senior Citizen,Salaried,Jaipur,Rajasthan,27.01074,75.76936,Medium,2023-02-11,Y
CUST001024,SYNTHETIC CUSTOMER 001024,38,Affluent,Salaried,Hyderabad,Telangana,17.40999,78.52168,Low,2018-03-22,Y
CUST001025,SYNTHETIC CUSTOMER 001025,35,Mass,Self-employed,Kolkata,West Bengal,22.45979,88.3211,Low,2019-07-24,Y
CUST001026,SYNTHETIC CUSTOMER 001026,67,Student,Homemaker,Mumbai,Maharashtra,18.97798,72.87938,Low,2024-06-17,Y
CUST001027,SYNTHETIC CUSTOMER 001027,32,Senior Citizen,Retired,Kolkata,West Bengal,22.53864,88.47693,Medium,2021-05-23,Y
CUST001028,SYNTHETIC CUSTOMER 001028,73,Mass,Homemaker,Kochi,Kerala,9.83866,76.15491,Medium,2020-10-17,Y
CUST001029,SYNTHETIC CUSTOMER 001029,23,Mass,Salaried,Bengaluru,Karnataka,13.03055,77.51679,Low,2024-07-31,Y
CUST001030,SYNTHETIC CUSTOMER 001030,59,SME,Student,Pune,Maharashtra,18.43504,73.84225,Low,2023-07-21,Y
CUST001031,SYNTHETIC CUSTOMER 001031,31,SME,Homemaker,Ahmedabad,Gujarat,22.97669,72.65428,High,2023-02-05,Y
CUST001032,SYNTHETIC CUSTOMER 001032,70,SME,Self-employed,Hyderabad,Telangana,17.49365,78.46132,Low,2025-12-18,Y
CUST001033,SYNTHETIC CUSTOMER 001033,72,Student,Retired,Ahmedabad,Gujarat,23.02505,72.65403,Low,2019-01-05,Y
CUST001034,SYNTHETIC CUSTOMER 001034,50,Student,Student,Hyderabad,Telangana,17.50342,78.60035,Low,2024-08-06,Y
CUST001035,SYNTHETIC CUSTOMER 001035,65,Student,Professional,Pune,Maharashtra,18.43967,73.79833,Medium,2024-01-29,Y
CUST001036,SYNTHETIC CUSTOMER 001036,47,Mass,Self-employed,Jaipur,Rajasthan,26.99812,75.77027,Low,2022-07-26,Y
CUST001037,SYNTHETIC CUSTOMER 001037,70,Mass,Self-employed,Mumbai,Maharashtra,19.03064,72.91526,Medium,2022-11-17,Y
CUST001038,SYNTHETIC CUSTOMER 001038,53,Mass,Retired,Delhi,Delhi,28.6434,77.30798,Medium,2025-06-14,Y
CUST001039,SYNTHETIC CUSTOMER 001039,66,SME,Professional,Kolkata,West Bengal,22.62582,88.30591,High,2019-06-25,Y
CUST001040,SYNTHETIC CUSTOMER 001040,63,Mass,Self-employed,Delhi,Delhi,28.60731,77.12895,Low,2020-01-30,Y
CUST001041,SYNTHETIC CUSTOMER 001041,62,Mass,Professional,Hyderabad,Telangana,17.45201,78.4795,Low,2024-04-09,Y
CUST001042,SYNTHETIC CUSTOMER 001042,73,Student,Professional,Ahmedabad,Gujarat,23.11921,72.49509,Low,2022-10-16,Y
CUST001043,SYNTHETIC CUSTOMER 001043,43,Senior Citizen,Salaried,Bengaluru,Karnataka,13.04104,77.56687,Low,2018-07-04,Y
CUST001044,SYNTHETIC CUSTOMER 001044,62,Mass,Professional,Kolkata,West Bengal,22.59134,88.47971,Low,2021-12-01,Y
CUST001045,SYNTHETIC CUSTOMER 001045,36,SME,Self-employed,Jaipur,Rajasthan,26.96108,75.83406,Medium,2019-01-20,Y
CUST001046,SYNTHETIC CUSTOMER 001046,70,Affluent,Salaried,Pune,Maharashtra,18.60636,73.74794,Low,2024-11-15,Y
CUST001047,SYNTHETIC CUSTOMER 001047,18,Affluent,Salaried,Chennai,Tamil Nadu,13.15954,80.36201,Low,2022-11-28,Y
CUST001048,SYNTHETIC CUSTOMER 001048,26,Mass,Salaried,Ahmedabad,Gujarat,22.99181,72.58647,Low,2020-04-28,Y
CUST001049,SYNTHETIC CUSTOMER 001049,45,Mass,Student,Bengaluru,Karnataka,13.05382,77.56335,Medium,2022-11-12,Y
CUST001050,SYNTHETIC CUSTOMER 001050,42,Mass,Student,Jaipur,Rajasthan,26.97353,75.78266,Medium,2018-10-25,Y
CUST001051,SYNTHETIC CUSTOMER 001051,50,Student,Student,Chennai,Tamil Nadu,13.13206,80.31191,Medium,2021-09-15,Y
CUST001052,SYNTHETIC CUSTOMER 001052,26,Mass,Student,Ahmedabad,Gujarat,23.05915,72.54194,Low,2023-09-08,Y
CUST001053,SYNTHETIC CUSTOMER 001053,56,SME,Retired,Pune,Maharashtra,18.61542,73.90328,Low,2023-01-20,Y
CUST001054,SYNTHETIC CUSTOMER 001054,67,Senior Citizen,Professional,Jaipur,Rajasthan,26.8404,75.76765,Low,2025-01-24,Y
CUST001055,SYNTHETIC CUSTOMER 001055,63,Student,Retired,Kochi,Kerala,9.87233,76.25202,Low,2025-02-21,Y
CUST001056,SYNTHETIC CUSTOMER 001056,78,SME,Self-employed,Mumbai,Maharashtra,19.07171,72.78324,Low,2025-03-01,Y
CUST001057,SYNTHETIC CUSTOMER 001057,25,Student,Student,Kochi,Kerala,10.01212,76.2443,Low,2019-10-20,Y
CUST001058,SYNTHETIC CUSTOMER 001058,44,Student,Homemaker,Mumbai,Maharashtra,19.19215,72.94843,High,2025-11-07,Y
CUST001059,SYNTHETIC CUSTOMER 001059,18,Student,Homemaker,Mumbai,Maharashtra,19.02589,72.80529,Medium,2023-12-08,Y
CUST001060,SYNTHETIC CUSTOMER 001060,45,Mass,Retired,Kochi,Kerala,10.03101,76.14858,High,2023-07-07,Y
CUST001061,SYNTHETIC CUSTOMER 001061,28,Mass,Salaried,Ahmedabad,Gujarat,22.93079,72.54443,Medium,2022-02-07,Y
CUST001062,SYNTHETIC CUSTOMER 001062,40,Affluent,Student,Bengaluru,Karnataka,12.99275,77.53815,High,2018-12-24,Y
CUST001063,SYNTHETIC CUSTOMER 001063,56,Affluent,Self-employed,Hyderabad,Telangana,17.30968,78.38536,Low,2021-11-03,Y
CUST001064,SYNTHETIC CUSTOMER 001064,31,Senior Citizen,Self-employed,Kolkata,West Bengal,22.68238,88.30262,Low,2025-04-02,Y
CUST001065,SYNTHETIC CUSTOMER 001065,55,Mass,Self-employed,Delhi,Delhi,28.49564,77.21798,Low,2022-02-12,Y
CUST001066,SYNTHETIC CUSTOMER 001066,56,Mass,Professional,Kochi,Kerala,10.03953,76.1756,Low,2023-04-14,Y
CUST001067,SYNTHETIC CUSTOMER 001067,39,Affluent,Retired,Hyderabad,Telangana,17.45624,78.50733,Low,2023-12-24,Y
CUST001068,SYNTHETIC CUSTOMER 001068,34,Affluent,Retired,Jaipur,Rajasthan,27.00775,75.70135,Low,2025-09-20,Y
CUST001069,SYNTHETIC CUSTOMER 001069,40,SME,Student,Kolkata,West Bengal,22.47518,88.29427,Low,2024-06-10,Y
CUST001070,SYNTHETIC CUSTOMER 001070,23,Student,Self-employed,Chennai,Tamil Nadu,13.0194,80.34717,Low,2018-12-17,Y
CUST001071,SYNTHETIC CUSTOMER 001071,42,Mass,Homemaker,Mumbai,Maharashtra,19.00359,72.80785,Medium,2023-05-18,Y
CUST001072,SYNTHETIC CUSTOMER 001072,39,Mass,Professional,Chennai,Tamil Nadu,13.15125,80.23693,Low,2020-02-04,Y
CUST001073,SYNTHETIC CUSTOMER 001073,26,Mass,Retired,Jaipur,Rajasthan,26.97934,75.75428,Low,2023-07-30,Y
CUST001074,SYNTHETIC CUSTOMER 001074,64,Affluent,Student,Hyderabad,Telangana,17.48912,78.46408,Medium,2022-08-23,Y
CUST001075,SYNTHETIC CUSTOMER 001075,54,Mass,Professional,Chennai,Tamil Nadu,12.96545,80.15393,Low,2018-02-17,Y
CUST001076,SYNTHETIC CUSTOMER 001076,71,Mass,Retired,Delhi,Delhi,28.50334,77.26112,Low,2019-02-11,Y
CUST001077,SYNTHETIC CUSTOMER 001077,32,Mass,Professional,Hyderabad,Telangana,17.26639,78.37793,Low,2025-10-07,Y
CUST001078,SYNTHETIC CUSTOMER 001078,51,Mass,Homemaker,Pune,Maharashtra,18.48536,73.74023,Low,2022-05-10,Y
CUST001079,SYNTHETIC CUSTOMER 001079,18,Student,Salaried,Delhi,Delhi,28.68412,77.15115,Low,2018-01-06,Y
CUST001080,SYNTHETIC CUSTOMER 001080,51,Affluent,Retired,Ahmedabad,Gujarat,23.13075,72.66603,Low,2025-08-26,Y
CUST001081,SYNTHETIC CUSTOMER 001081,24,Mass,Student,Ahmedabad,Gujarat,23.00843,72.69092,Low,2020-06-17,Y
CUST001082,SYNTHETIC CUSTOMER 001082,40,Mass,Student,Ahmedabad,Gujarat,22.98296,72.49853,Low,2021-08-24,Y
CUST001083,SYNTHETIC CUSTOMER 001083,45,Mass,Professional,Ahmedabad,Gujarat,22.96639,72.60808,Low,2025-12-20,Y
CUST001084,SYNTHETIC CUSTOMER 001084,19,Student,Professional,Kolkata,West Bengal,22.4604,88.43134,Medium,2020-08-28,Y
CUST001085,SYNTHETIC CUSTOMER 001085,47,Mass,Self-employed,Jaipur,Rajasthan,26.96706,75.68707,Low,2020-12-11,Y
CUST001086,SYNTHETIC CUSTOMER 001086,51,Student,Salaried,Chennai,Tamil Nadu,13.08691,80.29684,Low,2025-08-18,Y
CUST001087,SYNTHETIC CUSTOMER 001087,20,Mass,Retired,Delhi,Delhi,28.50266,77.25841,Low,2021-01-09,Y
CUST001088,SYNTHETIC CUSTOMER 001088,44,Mass,Self-employed,Bengaluru,Karnataka,13.05743,77.69329,Low,2018-10-20,Y
CUST001089,SYNTHETIC CUSTOMER 001089,44,SME,Professional,Ahmedabad,Gujarat,23.06564,72.492,Low,2020-03-25,Y
CUST001090,SYNTHETIC CUSTOMER 001090,34,SME,Salaried,Hyderabad,Telangana,17.39965,78.5503,Low,2025-02-18,Y
CUST001091,SYNTHETIC CUSTOMER 001091,54,Mass,Self-employed,Hyderabad,Telangana,17.42728,78.57782,Medium,2020-09-07,Y
CUST001092,SYNTHETIC CUSTOMER 001092,67,Senior Citizen,Self-employed,Kolkata,West Bengal,22.56388,88.35371,Medium,2025-12-09,Y
CUST001093,SYNTHETIC CUSTOMER 001093,36,SME,Salaried,Kochi,Kerala,9.94694,76.38211,Low,2020-12-18,Y
CUST001094,SYNTHETIC CUSTOMER 001094,32,Mass,Student,Jaipur,Rajasthan,26.91543,75.85349,Low,2018-08-15,Y
CUST001095,SYNTHETIC CUSTOMER 001095,60,Senior Citizen,Student,Pune,Maharashtra,18.42774,73.94863,Low,2020-02-02,Y
CUST001096,SYNTHETIC CUSTOMER 001096,25,Senior Citizen,Salaried,Delhi,Delhi,28.71876,77.32356,Low,2021-05-20,Y
CUST001097,SYNTHETIC CUSTOMER 001097,71,Affluent,Student,Bengaluru,Karnataka,12.97798,77.65514,Low,2025-09-01,Y
CUST001098,SYNTHETIC CUSTOMER 001098,72,SME,Retired,Hyderabad,Telangana,17.45695,78.46417,Low,2024-07-09,Y
CUST001099,SYNTHETIC CUSTOMER 001099,61,Mass,Professional,Chennai,Tamil Nadu,13.07899,80.15211,Medium,2024-01-02,Y
CUST001100,SYNTHETIC CUSTOMER 001100,29,Mass,Salaried,Ahmedabad,Gujarat,22.9664,72.55972,Low,2018-02-09,Y
CUST001101,SYNTHETIC CUSTOMER 001101,62,Mass,Salaried,Pune,Maharashtra,18.50591,73.82483,Low,2022-11-19,Y
CUST001102,SYNTHETIC CUSTOMER 001102,51,Affluent,Professional,Ahmedabad,Gujarat,23.04297,72.48244,Low,2019-06-27,Y
CUST001103,SYNTHETIC CUSTOMER 001103,44,Mass,Retired,Kochi,Kerala,10.04316,76.37497,Low,2019-08-16,Y
CUST001104,SYNTHETIC CUSTOMER 001104,48,SME,Homemaker,Kolkata,West Bengal,22.54856,88.36744,Medium,2018-01-16,Y
CUST001105,SYNTHETIC CUSTOMER 001105,75,Senior Citizen,Student,Jaipur,Rajasthan,26.85168,75.74587,Low,2019-03-30,Y
CUST001106,SYNTHETIC CUSTOMER 001106,71,Senior Citizen,Self-employed,Ahmedabad,Gujarat,23.08178,72.46756,Low,2022-08-02,Y
CUST001107,SYNTHETIC CUSTOMER 001107,38,Student,Retired,Jaipur,Rajasthan,26.94494,75.79776,Low,2024-07-09,Y
CUST001108,SYNTHETIC CUSTOMER 001108,45,Mass,Retired,Delhi,Delhi,28.72008,77.11355,Low,2023-01-29,Y
CUST001109,SYNTHETIC CUSTOMER 001109,54,Senior Citizen,Retired,Hyderabad,Telangana,17.38027,78.54855,Low,2018-09-12,Y
CUST001110,SYNTHETIC CUSTOMER 001110,38,Affluent,Professional,Delhi,Delhi,28.51716,77.10144,Medium,2020-07-05,Y
CUST001111,SYNTHETIC CUSTOMER 001111,55,Affluent,Salaried,Kochi,Kerala,9.92743,76.19769,Low,2025-07-21,Y
CUST001112,SYNTHETIC CUSTOMER 001112,44,SME,Professional,Ahmedabad,Gujarat,23.08837,72.52705,Medium,2025-04-08,Y
CUST001113,SYNTHETIC CUSTOMER 001113,20,Mass,Student,Kolkata,West Bengal,22.47021,88.43465,Low,2020-04-19,Y
CUST001114,SYNTHETIC CUSTOMER 001114,18,Affluent,Retired,Mumbai,Maharashtra,18.95871,72.8167,Low,2025-11-12,Y
CUST001115,SYNTHETIC CUSTOMER 001115,76,Mass,Student,Mumbai,Maharashtra,19.08912,72.92198,Medium,2022-11-18,Y
CUST001116,SYNTHETIC CUSTOMER 001116,75,SME,Salaried,Kochi,Kerala,9.97729,76.31753,Low,2023-09-09,Y
CUST001117,SYNTHETIC CUSTOMER 001117,56,Affluent,Salaried,Kochi,Kerala,10.04617,76.31905,Low,2019-04-14,Y
CUST001118,SYNTHETIC CUSTOMER 001118,52,Mass,Student,Pune,Maharashtra,18.48164,73.74799,Low,2024-03-06,Y
CUST001119,SYNTHETIC CUSTOMER 001119,75,Mass,Professional,Mumbai,Maharashtra,18.95768,72.87228,Low,2022-12-13,Y
CUST001120,SYNTHETIC CUSTOMER 001120,54,SME,Professional,Pune,Maharashtra,18.45893,73.80205,Low,2020-07-22,Y
CUST001121,SYNTHETIC CUSTOMER 001121,41,Mass,Self-employed,Jaipur,Rajasthan,26.92573,75.77492,Low,2023-08-01,Y
CUST001122,SYNTHETIC CUSTOMER 001122,64,Mass,Self-employed,Mumbai,Maharashtra,19.10986,72.91298,Low,2021-03-13,Y
CUST001123,SYNTHETIC CUSTOMER 001123,19,Mass,Self-employed,Mumbai,Maharashtra,19.03735,72.92295,Low,2020-11-05,Y
CUST001124,SYNTHETIC CUSTOMER 001124,38,Senior Citizen,Homemaker,Ahmedabad,Gujarat,22.96811,72.60264,Low,2024-06-20,Y
CUST001125,SYNTHETIC CUSTOMER 001125,63,Affluent,Salaried,Mumbai,Maharashtra,19.04943,72.90872,Low,2020-01-26,Y
CUST001126,SYNTHETIC CUSTOMER 001126,71,Mass,Retired,Pune,Maharashtra,18.53042,73.74402,Low,2025-11-21,Y
CUST001127,SYNTHETIC CUSTOMER 001127,41,Mass,Salaried,Jaipur,Rajasthan,26.95581,75.68358,High,2023-06-04,Y
CUST001128,SYNTHETIC CUSTOMER 001128,33,Mass,Self-employed,Chennai,Tamil Nadu,13.03652,80.28682,Low,2025-05-16,Y
CUST001129,SYNTHETIC CUSTOMER 001129,66,Senior Citizen,Salaried,Kochi,Kerala,9.93713,76.28544,Low,2021-07-18,Y
CUST001130,SYNTHETIC CUSTOMER 001130,60,Affluent,Homemaker,Kochi,Kerala,9.90624,76.37646,Low,2021-10-23,Y
CUST001131,SYNTHETIC CUSTOMER 001131,19,Affluent,Self-employed,Hyderabad,Telangana,17.3688,78.42475,Low,2023-11-18,Y
CUST001132,SYNTHETIC CUSTOMER 001132,76,Mass,Professional,Chennai,Tamil Nadu,13.02032,80.19003,Low,2021-07-30,Y
CUST001133,SYNTHETIC CUSTOMER 001133,61,Mass,Self-employed,Bengaluru,Karnataka,12.98966,77.53493,Low,2026-01-02,Y
CUST001134,SYNTHETIC CUSTOMER 001134,39,Student,Retired,Mumbai,Maharashtra,19.16288,72.83648,Medium,2022-12-29,Y
CUST001135,SYNTHETIC CUSTOMER 001135,29,Mass,Self-employed,Delhi,Delhi,28.5977,77.2391,Medium,2024-04-26,Y
CUST001136,SYNTHETIC CUSTOMER 001136,18,Mass,Retired,Ahmedabad,Gujarat,22.98926,72.50853,Low,2025-08-14,Y
CUST001137,SYNTHETIC CUSTOMER 001137,75,SME,Self-employed,Chennai,Tamil Nadu,12.96714,80.30622,Low,2021-02-18,Y
CUST001138,SYNTHETIC CUSTOMER 001138,33,Mass,Salaried,Bengaluru,Karnataka,12.89742,77.59661,Low,2022-01-02,Y
CUST001139,SYNTHETIC CUSTOMER 001139,62,Senior Citizen,Professional,Jaipur,Rajasthan,26.95545,75.84695,Medium,2019-12-07,Y
CUST001140,SYNTHETIC CUSTOMER 001140,26,Mass,Self-employed,Pune,Maharashtra,18.63449,73.79844,Low,2021-09-25,Y
CUST001141,SYNTHETIC CUSTOMER 001141,70,Mass,Self-employed,Bengaluru,Karnataka,12.97905,77.6943,Low,2020-06-04,Y
CUST001142,SYNTHETIC CUSTOMER 001142,52,Mass,Homemaker,Delhi,Delhi,28.50777,77.24674,Low,2022-10-02,Y
CUST001143,SYNTHETIC CUSTOMER 001143,35,SME,Professional,Pune,Maharashtra,18.59163,73.78297,Low,2018-05-26,Y
CUST001144,SYNTHETIC CUSTOMER 001144,44,Mass,Salaried,Pune,Maharashtra,18.61661,73.91249,Low,2018-05-01,Y
CUST001145,SYNTHETIC CUSTOMER 001145,51,Mass,Retired,Mumbai,Maharashtra,19.08104,72.95193,Low,2020-01-20,Y
CUST001146,SYNTHETIC CUSTOMER 001146,55,Mass,Professional,Chennai,Tamil Nadu,13.18661,80.15189,Low,2023-09-29,Y
CUST001147,SYNTHETIC CUSTOMER 001147,44,Mass,Self-employed,Hyderabad,Telangana,17.47666,78.43829,Low,2023-01-02,Y
CUST001148,SYNTHETIC CUSTOMER 001148,55,Mass,Homemaker,Hyderabad,Telangana,17.44984,78.51981,Low,2019-03-13,Y
CUST001149,SYNTHETIC CUSTOMER 001149,38,Affluent,Student,Chennai,Tamil Nadu,13.07407,80.23564,Medium,2021-10-09,Y
CUST001150,SYNTHETIC CUSTOMER 001150,45,Mass,Homemaker,Jaipur,Rajasthan,26.96453,75.72753,Low,2024-05-10,Y
CUST001151,SYNTHETIC CUSTOMER 001151,65,Mass,Professional,Mumbai,Maharashtra,19.06636,72.82627,Low,2021-02-08,Y
CUST001152,SYNTHETIC CUSTOMER 001152,73,Student,Professional,Kolkata,West Bengal,22.57603,88.46891,Low,2024-10-25,Y
CUST001153,SYNTHETIC CUSTOMER 001153,47,SME,Self-employed,Kochi,Kerala,9.92654,76.37004,Low,2023-08-27,Y
CUST001154,SYNTHETIC CUSTOMER 001154,77,Affluent,Salaried,Kochi,Kerala,9.84786,76.17934,Low,2017-11-16,Y
CUST001155,SYNTHETIC CUSTOMER 001155,73,Mass,Student,Pune,Maharashtra,18.53052,73.88976,Medium,2025-05-20,Y
CUST001156,SYNTHETIC CUSTOMER 001156,52,Affluent,Professional,Kochi,Kerala,9.82075,76.25588,Low,2023-08-26,Y
CUST001157,SYNTHETIC CUSTOMER 001157,58,Senior Citizen,Homemaker,Jaipur,Rajasthan,26.8896,75.79928,Low,2020-05-03,Y
CUST001158,SYNTHETIC CUSTOMER 001158,56,Senior Citizen,Homemaker,Hyderabad,Telangana,17.46893,78.54387,Low,2019-11-14,Y
CUST001159,SYNTHETIC CUSTOMER 001159,20,Mass,Professional,Pune,Maharashtra,18.4117,73.87737,Medium,2023-07-19,Y
CUST001160,SYNTHETIC CUSTOMER 001160,76,Affluent,Retired,Chennai,Tamil Nadu,13.13402,80.16132,Low,2020-07-02,Y
CUST001161,SYNTHETIC CUSTOMER 001161,75,Student,Homemaker,Bengaluru,Karnataka,12.87564,77.55362,Medium,2018-12-01,Y
CUST001162,SYNTHETIC CUSTOMER 001162,52,Mass,Professional,Mumbai,Maharashtra,19.18925,72.83243,Low,2022-07-19,Y
CUST001163,SYNTHETIC CUSTOMER 001163,70,Affluent,Retired,Kolkata,West Bengal,22.58072,88.26182,Medium,2025-08-02,Y
CUST001164,SYNTHETIC CUSTOMER 001164,36,Mass,Professional,Chennai,Tamil Nadu,13.19702,80.28858,Low,2022-09-19,Y
CUST001165,SYNTHETIC CUSTOMER 001165,50,Mass,Retired,Kolkata,West Bengal,22.66106,88.32912,Low,2020-06-02,Y
CUST001166,SYNTHETIC CUSTOMER 001166,39,Mass,Salaried,Mumbai,Maharashtra,19.17722,72.91655,Low,2018-10-20,Y
CUST001167,SYNTHETIC CUSTOMER 001167,36,Senior Citizen,Student,Ahmedabad,Gujarat,23.10567,72.62156,Medium,2021-08-24,Y
CUST001168,SYNTHETIC CUSTOMER 001168,18,Mass,Student,Hyderabad,Telangana,17.48041,78.38516,Medium,2018-07-22,Y
CUST001169,SYNTHETIC CUSTOMER 001169,36,SME,Retired,Delhi,Delhi,28.73299,77.23096,Low,2017-12-11,Y
CUST001170,SYNTHETIC CUSTOMER 001170,55,Affluent,Homemaker,Mumbai,Maharashtra,19.1526,72.78568,Low,2023-11-22,Y
CUST001171,SYNTHETIC CUSTOMER 001171,26,Student,Salaried,Bengaluru,Karnataka,13.05279,77.50667,Medium,2018-03-03,Y
CUST001172,SYNTHETIC CUSTOMER 001172,37,Mass,Homemaker,Hyderabad,Telangana,17.36187,78.43254,Low,2025-09-14,Y
CUST001173,SYNTHETIC CUSTOMER 001173,49,Affluent,Self-employed,Hyderabad,Telangana,17.35611,78.38266,Medium,2019-06-14,Y
CUST001174,SYNTHETIC CUSTOMER 001174,38,Senior Citizen,Professional,Delhi,Delhi,28.53684,77.28138,Low,2022-02-26,Y
CUST001175,SYNTHETIC CUSTOMER 001175,23,SME,Homemaker,Pune,Maharashtra,18.51613,73.87596,Low,2023-10-15,Y
CUST001176,SYNTHETIC CUSTOMER 001176,33,Affluent,Student,Mumbai,Maharashtra,19.11215,72.85968,Low,2020-03-30,Y
CUST001177,SYNTHETIC CUSTOMER 001177,44,Mass,Professional,Delhi,Delhi,28.51883,77.28105,Low,2020-07-22,Y
CUST001178,SYNTHETIC CUSTOMER 001178,27,Affluent,Salaried,Jaipur,Rajasthan,26.98967,75.82487,Medium,2023-04-07,Y
CUST001179,SYNTHETIC CUSTOMER 001179,73,Senior Citizen,Retired,Bengaluru,Karnataka,13.00689,77.70077,Low,2018-03-17,Y
CUST001180,SYNTHETIC CUSTOMER 001180,24,Mass,Salaried,Pune,Maharashtra,18.46186,73.91395,Low,2019-08-28,Y
CUST001181,SYNTHETIC CUSTOMER 001181,26,Student,Professional,Delhi,Delhi,28.53616,77.17839,Low,2024-06-09,Y
CUST001182,SYNTHETIC CUSTOMER 001182,32,Affluent,Self-employed,Delhi,Delhi,28.58117,77.21309,Low,2024-09-11,Y
